TransactionDate,Year,Month,Day,Weekday
2024-01-27 03:32:00,2024,1,27,Saturday
2023-07-19 15:52:00,2023,7,19,Wednesday
2023-06-07 19:34:00,2023,6,7,Wednesday
2023-09-14 17:03:00,2023,9,14,Thursday
2023-10-12 00:33:00,2023,10,12,Thursday
2024-03-18 22:12:00,2024,3,18,Monday
2023-12-16 21:57:00,2023,12,16,Saturday
2023-06-17 06:29:00,2023,6,17,Saturday
2023-11-13 00:18:00,2023,11,13,Monday
2023-10-28 20:56:00,2023,10,28,Saturday
2024-01-14 19:05:00,2024,1,14,Sunday
2024-02-18 08:02:00,2024,2,18,Sunday
2024-04-18 19:15:00,2024,4,18,Thursday
2023-05-22 06:12:00,2023,5,22,Monday
2024-02-05 04:10:00,2024,2,5,Monday
2024-02-15 15:50:00,2024,2,15,Thursday
2023-07-21 05:52:00,2023,7,21,Friday
2023-08-08 00:12:00,2023,8,8,Tuesday
2023-09-08 12:07:00,2023,9,8,Friday
2023-05-25 07:27:00,2023,5,25,Thursday
2023-07-15 18:22:00,2023,7,15,Saturday
2024-01-29 02:43:00,2024,1,29,Monday
2023-07-18 06:15:00,2023,7,18,Tuesday
2024-03-30 20:00:00,2024,3,30,Saturday
2024-01-17 07:17:00,2024,1,17,Wednesday
2024-04-23 05:44:00,2024,4,23,Tuesday
2023-07-12 04:38:00,2023,7,12,Wednesday
2024-01-06 21:40:00,2024,1,6,Saturday
2023-07-29 21:17:00,2023,7,29,Saturday
2023-10-22 19:31:00,2023,10,22,Sunday
2023-08-06 15:02:00,2023,8,6,Sunday
2024-03-14 01:10:00,2024,3,14,Thursday
2023-09-21 06:16:00,2023,9,21,Thursday
2023-07-06 05:22:00,2023,7,6,Thursday
2024-01-10 06:16:00,2024,1,10,Wednesday
2023-10-18 00:02:00,2023,10,18,Wednesday
2023-08-14 23:25:00,2023,8,14,Monday
2023-10-05 15:02:00,2023,10,5,Thursday
2023-11-19 12:12:00,2023,11,19,Sunday
2023-10-08 19:29:00,2023,10,8,Sunday
2024-02-22 19:29:00,2024,2,22,Thursday
2023-11-09 12:12:00,2023,11,9,Thursday
2023-12-22 11:41:00,2023,12,22,Friday
2024-01-25 20:56:00,2024,1,25,Thursday
2023-10-04 13:02:00,2023,10,4,Wednesday
2023-10-27 06:26:00,2023,10,27,Friday
2023-12-26 09:28:00,2023,12,26,Tuesday
2023-08-17 02:22:00,2023,8,17,Thursday
2023-11-21 21:02:00,2023,11,21,Tuesday
2023-09-18 16:38:00,2023,9,18,Monday
2024-02-05 08:24:00,2024,2,5,Monday
2023-07-16 20:01:00,2023,7,16,Sunday
2024-02-22 07:56:00,2024,2,22,Thursday
2023-11-17 08:39:00,2023,11,17,Friday
2023-04-30 23:27:00,2023,4,30,Sunday
2023-11-12 02:36:00,2023,11,12,Sunday
2023-11-03 04:24:00,2023,11,3,Friday
2023-12-28 23:50:00,2023,12,28,Thursday
2023-12-08 22:45:00,2023,12,8,Friday
2023-07-29 05:06:00,2023,7,29,Saturday
2023-06-07 11:24:00,2023,6,7,Wednesday
2024-04-21 05:53:00,2024,4,21,Sunday
2024-04-06 08:48:00,2024,4,6,Saturday
2023-05-22 03:21:00,2023,5,22,Monday
2023-12-30 14:40:00,2023,12,30,Saturday
2023-11-09 04:29:00,2023,11,9,Thursday
2023-06-01 10:07:00,2023,6,1,Thursday
2024-03-16 15:06:00,2024,3,16,Saturday
2023-12-15 21:37:00,2023,12,15,Friday
2023-11-14 04:26:00,2023,11,14,Tuesday
2023-11-01 11:57:00,2023,11,1,Wednesday
2024-04-27 17:28:00,2024,4,27,Saturday
2024-01-22 02:51:00,2024,1,22,Monday
2024-04-06 20:36:00,2024,4,6,Saturday
2023-11-13 00:42:00,2023,11,13,Monday
2023-07-20 20:24:00,2023,7,20,Thursday
2023-05-20 14:40:00,2023,5,20,Saturday
2023-08-09 00:41:00,2023,8,9,Wednesday
2024-02-15 22:31:00,2024,2,15,Thursday
2024-01-15 10:35:00,2024,1,15,Monday
2023-11-08 00:12:00,2023,11,8,Wednesday
2023-12-11 08:56:00,2023,12,11,Monday
2024-03-05 16:15:00,2024,3,5,Tuesday
2024-02-24 12:05:00,2024,2,24,Saturday
2024-03-14 14:46:00,2024,3,14,Thursday
2023-09-20 23:37:00,2023,9,20,Wednesday
2023-08-24 05:01:00,2023,8,24,Thursday
2023-07-05 10:56:00,2023,7,5,Wednesday
2024-03-18 16:37:00,2024,3,18,Monday
2023-12-27 23:19:00,2023,12,27,Wednesday
2023-12-28 06:12:00,2023,12,28,Thursday
2023-11-12 11:33:00,2023,11,12,Sunday
2023-06-11 22:19:00,2023,6,11,Sunday
2023-06-22 03:36:00,2023,6,22,Thursday
2023-07-10 04:17:00,2023,7,10,Monday
2023-08-21 22:13:00,2023,8,21,Monday
2023-10-06 15:05:00,2023,10,6,Friday
2024-04-01 04:51:00,2024,4,1,Monday
2023-08-27 16:28:00,2023,8,27,Sunday
2024-02-11 10:01:00,2024,2,11,Sunday
2024-01-06 15:41:00,2024,1,6,Saturday
2024-01-22 05:45:00,2024,1,22,Monday
2023-11-13 00:02:00,2023,11,13,Monday
2023-05-21 13:51:00,2023,5,21,Sunday
2023-05-12 11:42:00,2023,5,12,Friday
2024-03-08 03:32:00,2024,3,8,Friday
2023-08-10 00:24:00,2023,8,10,Thursday
2024-01-30 14:42:00,2024,1,30,Tuesday
2023-12-12 01:51:00,2023,12,12,Tuesday
2023-11-18 23:16:00,2023,11,18,Saturday
2024-03-10 12:54:00,2024,3,10,Sunday
2024-03-18 17:53:00,2024,3,18,Monday
2023-12-19 16:36:00,2023,12,19,Tuesday
2023-10-02 03:29:00,2023,10,2,Monday
2024-02-18 10:20:00,2024,2,18,Sunday
2024-02-05 04:19:00,2024,2,5,Monday
2024-03-29 15:01:00,2024,3,29,Friday
2023-07-15 10:36:00,2023,7,15,Saturday
2023-10-20 06:57:00,2023,10,20,Friday
2024-01-12 21:28:00,2024,1,12,Friday
2023-08-25 19:28:00,2023,8,25,Friday
2024-01-08 08:26:00,2024,1,8,Monday
2024-01-25 17:43:00,2024,1,25,Thursday
2023-12-27 00:30:00,2023,12,27,Wednesday
2023-09-20 21:55:00,2023,9,20,Wednesday
2023-11-01 05:55:00,2023,11,1,Wednesday
2024-04-13 15:35:00,2024,4,13,Saturday
2023-10-03 05:50:00,2023,10,3,Tuesday
2023-07-06 17:02:00,2023,7,6,Thursday
2024-02-28 22:35:00,2024,2,28,Wednesday
2023-06-24 06:05:00,2023,6,24,Saturday
2023-12-05 17:14:00,2023,12,5,Tuesday
2024-04-22 23:03:00,2024,4,22,Monday
2023-10-28 08:17:00,2023,10,28,Saturday
2023-05-12 11:44:00,2023,5,12,Friday
2023-06-11 06:02:00,2023,6,11,Sunday
2023-12-19 23:43:00,2023,12,19,Tuesday
2023-10-23 05:05:00,2023,10,23,Monday
2024-04-17 09:11:00,2024,4,17,Wednesday
2024-01-20 16:54:00,2024,1,20,Saturday
2023-08-19 14:13:00,2023,8,19,Saturday
2023-06-11 06:09:00,2023,6,11,Sunday
2023-11-17 07:40:00,2023,11,17,Friday
2024-02-17 22:11:00,2024,2,17,Saturday
2024-02-22 08:00:00,2024,2,22,Thursday
2023-05-31 11:56:00,2023,5,31,Wednesday
2024-03-16 08:48:00,2024,3,16,Saturday
2023-08-30 07:07:00,2023,8,30,Wednesday
2024-03-20 18:26:00,2024,3,20,Wednesday
2024-01-20 18:57:00,2024,1,20,Saturday
2023-09-13 00:35:00,2023,9,13,Wednesday
2023-12-13 21:45:00,2023,12,13,Wednesday
2023-08-01 02:31:00,2023,8,1,Tuesday
2024-01-28 20:44:00,2024,1,28,Sunday
2023-12-20 19:55:00,2023,12,20,Wednesday
2023-05-02 22:50:00,2023,5,2,Tuesday
2023-06-22 18:25:00,2023,6,22,Thursday
2023-11-06 21:42:00,2023,11,6,Monday
2023-05-15 15:28:00,2023,5,15,Monday
2024-01-26 23:40:00,2024,1,26,Friday
2024-03-09 00:34:00,2024,3,9,Saturday
2024-03-28 01:23:00,2024,3,28,Thursday
2023-07-04 22:25:00,2023,7,4,Tuesday
2024-02-26 11:48:00,2024,2,26,Monday
2024-04-02 13:11:00,2024,4,2,Tuesday
2024-03-17 00:42:00,2024,3,17,Sunday
2023-08-18 22:47:00,2023,8,18,Friday
2023-12-12 04:12:00,2023,12,12,Tuesday
2024-04-21 06:30:00,2024,4,21,Sunday
2024-01-17 14:16:00,2024,1,17,Wednesday
2023-10-26 12:44:00,2023,10,26,Thursday
2023-07-07 14:07:00,2023,7,7,Friday
2024-02-04 21:05:00,2024,2,4,Sunday
2023-10-22 12:58:00,2023,10,22,Sunday
2024-02-26 01:27:00,2024,2,26,Monday
2023-09-08 21:13:00,2023,9,8,Friday
2024-03-02 04:53:00,2024,3,2,Saturday
2023-09-17 22:01:00,2023,9,17,Sunday
2024-04-06 00:41:00,2024,4,6,Saturday
2024-02-15 17:44:00,2024,2,15,Thursday
2023-12-25 00:02:00,2023,12,25,Monday
2023-09-11 20:35:00,2023,9,11,Monday
2023-12-18 01:40:00,2023,12,18,Monday
2024-03-17 07:22:00,2024,3,17,Sunday
2023-09-11 05:34:00,2023,9,11,Monday
2024-03-04 20:02:00,2024,3,4,Monday
2024-03-04 17:58:00,2024,3,4,Monday
2023-09-26 05:10:00,2023,9,26,Tuesday
2023-05-26 03:17:00,2023,5,26,Friday
2023-08-16 13:04:00,2023,8,16,Wednesday
2023-07-29 10:21:00,2023,7,29,Saturday
2024-04-23 02:48:00,2024,4,23,Tuesday
2023-05-18 20:36:00,2023,5,18,Thursday
2023-08-06 20:31:00,2023,8,6,Sunday
2024-03-08 14:06:00,2024,3,8,Friday
2023-09-19 10:54:00,2023,9,19,Tuesday
2023-11-27 12:06:00,2023,11,27,Monday
2024-04-05 11:35:00,2024,4,5,Friday
2023-09-04 21:59:00,2023,9,4,Monday
2024-02-02 04:57:00,2024,2,2,Friday
2024-01-07 18:08:00,2024,1,7,Sunday
2023-08-15 04:38:00,2023,8,15,Tuesday
2024-03-05 23:09:00,2024,3,5,Tuesday
2024-03-18 20:27:00,2024,3,18,Monday
2023-11-18 23:21:00,2023,11,18,Saturday
2023-05-13 18:31:00,2023,5,13,Saturday
2024-01-11 10:28:00,2024,1,11,Thursday
2023-08-02 05:37:00,2023,8,2,Wednesday
2024-04-16 15:20:00,2024,4,16,Tuesday
2023-06-24 21:44:00,2023,6,24,Saturday
2023-09-15 16:57:00,2023,9,15,Friday
2023-10-25 04:13:00,2023,10,25,Wednesday
2023-07-21 08:55:00,2023,7,21,Friday
2024-03-17 03:02:00,2024,3,17,Sunday
2023-05-21 16:38:00,2023,5,21,Sunday
2023-08-02 16:38:00,2023,8,2,Wednesday
2023-11-04 06:55:00,2023,11,4,Saturday
2023-06-09 01:26:00,2023,6,9,Friday
2023-11-10 01:30:00,2023,11,10,Friday
2024-04-05 12:40:00,2024,4,5,Friday
2023-07-17 15:01:00,2023,7,17,Monday
2023-07-07 21:41:00,2023,7,7,Friday
2024-02-27 01:38:00,2024,2,27,Tuesday
2023-09-13 07:36:00,2023,9,13,Wednesday
2023-06-02 15:44:00,2023,6,2,Friday
2023-08-01 06:01:00,2023,8,1,Tuesday
2024-03-16 22:40:00,2024,3,16,Saturday
2023-06-05 02:16:00,2023,6,5,Monday
2024-03-12 05:49:00,2024,3,12,Tuesday
2024-04-28 12:02:00,2024,4,28,Sunday
2023-07-16 12:20:00,2023,7,16,Sunday
2023-09-19 14:16:00,2023,9,19,Tuesday
2024-02-21 04:09:00,2024,2,21,Wednesday
2024-01-06 06:15:00,2024,1,6,Saturday
2023-10-19 07:24:00,2023,10,19,Thursday
2023-11-28 17:10:00,2023,11,28,Tuesday
2023-09-06 10:11:00,2023,9,6,Wednesday
2024-03-01 22:24:00,2024,3,1,Friday
2023-08-08 02:21:00,2023,8,8,Tuesday
2023-05-11 18:34:00,2023,5,11,Thursday
2023-09-11 03:46:00,2023,9,11,Monday
2023-12-28 19:46:00,2023,12,28,Thursday
2023-08-17 02:48:00,2023,8,17,Thursday
2023-07-13 16:09:00,2023,7,13,Thursday
2023-06-30 14:04:00,2023,6,30,Friday
2023-06-30 17:12:00,2023,6,30,Friday
2023-11-24 10:07:00,2023,11,24,Friday
2023-10-15 13:26:00,2023,10,15,Sunday
2024-03-17 14:56:00,2024,3,17,Sunday
2023-10-08 00:24:00,2023,10,8,Sunday
2024-03-06 10:39:00,2024,3,6,Wednesday
2024-02-28 01:10:00,2024,2,28,Wednesday
2023-10-27 16:17:00,2023,10,27,Friday
2023-12-01 08:33:00,2023,12,1,Friday
2023-11-02 00:38:00,2023,11,2,Thursday
2023-05-02 23:51:00,2023,5,2,Tuesday
2024-04-11 22:47:00,2024,4,11,Thursday
2023-10-22 22:19:00,2023,10,22,Sunday
2023-07-13 21:15:00,2023,7,13,Thursday
2023-10-08 18:21:00,2023,10,8,Sunday
2023-07-12 22:36:00,2023,7,12,Wednesday
2024-02-21 14:55:00,2024,2,21,Wednesday
2023-05-04 17:59:00,2023,5,4,Thursday
2023-11-12 12:34:00,2023,11,12,Sunday
2023-07-30 14:07:00,2023,7,30,Sunday
2023-06-23 11:07:00,2023,6,23,Friday
2023-10-31 18:23:00,2023,10,31,Tuesday
2023-09-06 19:07:00,2023,9,6,Wednesday
2023-10-18 17:21:00,2023,10,18,Wednesday
2024-03-30 05:29:00,2024,3,30,Saturday
2024-04-12 23:45:00,2024,4,12,Friday
2023-08-11 18:28:00,2023,8,11,Friday
2023-12-06 03:46:00,2023,12,6,Wednesday
2023-12-22 14:52:00,2023,12,22,Friday
2023-10-12 05:42:00,2023,10,12,Thursday
2024-04-06 05:22:00,2024,4,6,Saturday
2024-04-23 11:50:00,2024,4,23,Tuesday
2024-04-06 14:20:00,2024,4,6,Saturday
2023-11-16 04:01:00,2023,11,16,Thursday
2023-05-31 21:51:00,2023,5,31,Wednesday
2024-03-19 11:08:00,2024,3,19,Tuesday
2023-09-14 15:55:00,2023,9,14,Thursday
2023-08-25 04:10:00,2023,8,25,Friday
2024-01-20 09:28:00,2024,1,20,Saturday
2023-07-27 18:12:00,2023,7,27,Thursday
2024-03-08 00:03:00,2024,3,8,Friday
2024-03-25 01:51:00,2024,3,25,Monday
2023-08-23 19:55:00,2023,8,23,Wednesday
2023-05-04 04:33:00,2023,5,4,Thursday
2023-08-05 01:42:00,2023,8,5,Saturday
2023-10-22 09:27:00,2023,10,22,Sunday
2024-04-13 02:09:00,2024,4,13,Saturday
2024-04-13 22:58:00,2024,4,13,Saturday
2023-08-10 05:06:00,2023,8,10,Thursday
2023-11-07 18:53:00,2023,11,7,Tuesday
2023-09-14 11:14:00,2023,9,14,Thursday
2023-07-23 06:14:00,2023,7,23,Sunday
2023-11-24 21:02:00,2023,11,24,Friday
2024-04-13 05:16:00,2024,4,13,Saturday
2023-10-01 14:21:00,2023,10,1,Sunday
2023-11-20 10:35:00,2023,11,20,Monday
2024-01-10 19:33:00,2024,1,10,Wednesday
2023-07-14 11:05:00,2023,7,14,Friday
2024-02-17 08:10:00,2024,2,17,Saturday
2024-02-18 07:41:00,2024,2,18,Sunday
2023-09-10 16:28:00,2023,9,10,Sunday
2023-11-16 18:13:00,2023,11,16,Thursday
2024-01-02 22:56:00,2024,1,2,Tuesday
2023-11-05 00:28:00,2023,11,5,Sunday
2023-06-21 04:50:00,2023,6,21,Wednesday
2024-02-07 20:25:00,2024,2,7,Wednesday
2023-10-02 10:29:00,2023,10,2,Monday
2024-03-19 07:30:00,2024,3,19,Tuesday
2024-04-22 10:14:00,2024,4,22,Monday
2024-02-04 14:26:00,2024,2,4,Sunday
2023-05-25 10:20:00,2023,5,25,Thursday
2023-12-25 22:01:00,2023,12,25,Monday
2023-07-05 11:49:00,2023,7,5,Wednesday
2023-09-05 23:59:00,2023,9,5,Tuesday
2023-09-29 11:31:00,2023,9,29,Friday
2024-03-16 23:21:00,2024,3,16,Saturday
2023-07-01 01:16:00,2023,7,1,Saturday
2023-05-16 23:12:00,2023,5,16,Tuesday
2023-10-16 01:39:00,2023,10,16,Monday
2023-12-07 14:21:00,2023,12,7,Thursday
2023-09-08 20:48:00,2023,9,8,Friday
2024-04-07 03:17:00,2024,4,7,Sunday
2023-09-07 17:42:00,2023,9,7,Thursday
2024-01-16 11:08:00,2024,1,16,Tuesday
2024-03-14 13:27:00,2024,3,14,Thursday
2023-11-13 16:23:00,2023,11,13,Monday
2023-12-10 22:08:00,2023,12,10,Sunday
2023-10-18 22:21:00,2023,10,18,Wednesday
2024-03-27 08:47:00,2024,3,27,Wednesday
2023-10-04 13:18:00,2023,10,4,Wednesday
2023-08-23 18:58:00,2023,8,23,Wednesday
2023-05-13 22:34:00,2023,5,13,Saturday
2023-07-10 14:35:00,2023,7,10,Monday
2023-08-08 00:48:00,2023,8,8,Tuesday
2023-09-01 22:02:00,2023,9,1,Friday
2023-09-09 10:31:00,2023,9,9,Saturday
2023-07-13 12:43:00,2023,7,13,Thursday
2024-02-21 18:04:00,2024,2,21,Wednesday
2023-07-05 19:20:00,2023,7,5,Wednesday
2023-09-30 09:43:00,2023,9,30,Saturday
2023-08-31 04:44:00,2023,8,31,Thursday
2023-12-23 17:18:00,2023,12,23,Saturday
2023-08-19 20:03:00,2023,8,19,Saturday
2023-12-30 18:34:00,2023,12,30,Saturday
2023-06-14 13:54:00,2023,6,14,Wednesday
2024-04-14 16:52:00,2024,4,14,Sunday
2024-01-01 02:21:00,2024,1,1,Monday
2024-04-27 16:44:00,2024,4,27,Saturday
2024-03-17 08:14:00,2024,3,17,Sunday
2024-03-05 22:48:00,2024,3,5,Tuesday
2023-07-09 12:05:00,2023,7,9,Sunday
2023-11-27 03:45:00,2023,11,27,Monday
2024-01-13 09:52:00,2024,1,13,Saturday
2023-06-16 09:27:00,2023,6,16,Friday
2024-01-15 04:07:00,2024,1,15,Monday
2023-09-22 20:50:00,2023,9,22,Friday
2023-09-21 03:02:00,2023,9,21,Thursday
2023-06-03 10:39:00,2023,6,3,Saturday
2024-02-07 16:50:00,2024,2,7,Wednesday
2023-12-11 01:38:00,2023,12,11,Monday
2023-12-07 03:13:00,2023,12,7,Thursday
2023-07-25 00:10:00,2023,7,25,Tuesday
2023-11-25 00:46:00,2023,11,25,Saturday
2023-08-27 10:26:00,2023,8,27,Sunday
2024-02-28 02:01:00,2024,2,28,Wednesday
2023-11-14 07:56:00,2023,11,14,Tuesday
2023-08-11 20:19:00,2023,8,11,Friday
2024-01-16 09:40:00,2024,1,16,Tuesday
2023-10-18 12:33:00,2023,10,18,Wednesday
2023-12-02 15:44:00,2023,12,2,Saturday
2024-02-29 13:30:00,2024,2,29,Thursday
2024-03-03 23:57:00,2024,3,3,Sunday
2023-05-13 11:18:00,2023,5,13,Saturday
2024-02-23 02:44:00,2024,2,23,Friday
2023-08-27 02:58:00,2023,8,27,Sunday
2024-02-03 13:43:00,2024,2,3,Saturday
2023-09-16 16:42:00,2023,9,16,Saturday
2023-12-09 20:32:00,2023,12,9,Saturday
2024-01-04 00:24:00,2024,1,4,Thursday
2023-10-16 04:59:00,2023,10,16,Monday
2024-01-17 13:33:00,2024,1,17,Wednesday
2023-11-14 16:16:00,2023,11,14,Tuesday
2023-10-31 03:22:00,2023,10,31,Tuesday
2023-08-04 04:00:00,2023,8,4,Friday
2023-10-05 08:57:00,2023,10,5,Thursday
2024-04-02 08:43:00,2024,4,2,Tuesday
2023-07-13 15:10:00,2023,7,13,Thursday
2023-08-02 01:12:00,2023,8,2,Wednesday
2024-04-28 20:54:00,2024,4,28,Sunday
2023-07-10 11:52:00,2023,7,10,Monday
2023-06-13 08:51:00,2023,6,13,Tuesday
2023-12-18 07:43:00,2023,12,18,Monday
2023-07-05 18:11:00,2023,7,5,Wednesday
2023-12-02 10:04:00,2023,12,2,Saturday
2023-09-29 10:30:00,2023,9,29,Friday
2023-06-16 00:41:00,2023,6,16,Friday
2023-12-21 11:05:00,2023,12,21,Thursday
2023-12-29 01:27:00,2023,12,29,Friday
2023-06-30 09:40:00,2023,6,30,Friday
2023-05-01 19:26:00,2023,5,1,Monday
2023-09-26 19:30:00,2023,9,26,Tuesday
2023-08-13 03:46:00,2023,8,13,Sunday
2023-08-15 07:37:00,2023,8,15,Tuesday
2023-07-18 09:59:00,2023,7,18,Tuesday
2023-08-01 08:54:00,2023,8,1,Tuesday
2024-04-22 09:17:00,2024,4,22,Monday
2023-10-17 13:05:00,2023,10,17,Tuesday
2023-10-12 23:16:00,2023,10,12,Thursday
2023-11-21 17:02:00,2023,11,21,Tuesday
2023-05-15 00:16:00,2023,5,15,Monday
2023-10-16 03:08:00,2023,10,16,Monday
2023-10-23 09:54:00,2023,10,23,Monday
2023-11-16 18:35:00,2023,11,16,Thursday
2023-06-22 16:55:00,2023,6,22,Thursday
2023-08-30 19:44:00,2023,8,30,Wednesday
2023-06-06 22:12:00,2023,6,6,Tuesday
2023-12-08 03:34:00,2023,12,8,Friday
2024-01-02 10:31:00,2024,1,2,Tuesday
2023-07-10 21:17:00,2023,7,10,Monday
2023-05-19 01:58:00,2023,5,19,Friday
2023-05-05 11:58:00,2023,5,5,Friday
2023-12-26 01:39:00,2023,12,26,Tuesday
2023-10-24 08:04:00,2023,10,24,Tuesday
2023-09-11 14:03:00,2023,9,11,Monday
2023-09-24 02:06:00,2023,9,24,Sunday
2023-11-02 16:57:00,2023,11,2,Thursday
2024-03-07 05:23:00,2024,3,7,Thursday
2023-06-08 14:11:00,2023,6,8,Thursday
2023-08-24 22:14:00,2023,8,24,Thursday
2024-01-09 00:35:00,2024,1,9,Tuesday
2024-03-18 00:55:00,2024,3,18,Monday
2023-07-09 22:46:00,2023,7,9,Sunday
2024-03-11 17:10:00,2024,3,11,Monday
2024-04-28 12:35:00,2024,4,28,Sunday
2024-03-11 15:06:00,2024,3,11,Monday
2023-05-21 17:54:00,2023,5,21,Sunday
2023-11-17 18:07:00,2023,11,17,Friday
2023-09-12 12:47:00,2023,9,12,Tuesday
2023-10-20 16:33:00,2023,10,20,Friday
2023-06-25 18:31:00,2023,6,25,Sunday
2023-12-13 03:02:00,2023,12,13,Wednesday
2023-10-02 14:05:00,2023,10,2,Monday
2024-04-02 09:08:00,2024,4,2,Tuesday
2023-10-28 00:01:00,2023,10,28,Saturday
2023-09-30 00:50:00,2023,9,30,Saturday
2024-03-22 17:36:00,2024,3,22,Friday
2023-12-05 20:35:00,2023,12,5,Tuesday
2024-04-04 20:00:00,2024,4,4,Thursday
2023-05-01 16:56:00,2023,5,1,Monday
2023-12-13 13:25:00,2023,12,13,Wednesday
2023-05-23 17:22:00,2023,5,23,Tuesday
2024-02-17 18:30:00,2024,2,17,Saturday
2023-07-21 05:30:00,2023,7,21,Friday
2023-12-02 05:06:00,2023,12,2,Saturday
2024-04-07 03:26:00,2024,4,7,Sunday
2023-12-27 04:45:00,2023,12,27,Wednesday
2023-12-13 05:05:00,2023,12,13,Wednesday
2024-02-29 05:19:00,2024,2,29,Thursday
2023-10-22 21:20:00,2023,10,22,Sunday
2023-12-06 22:20:00,2023,12,6,Wednesday
2024-02-05 03:44:00,2024,2,5,Monday
2023-12-03 07:14:00,2023,12,3,Sunday
2023-06-03 01:41:00,2023,6,3,Saturday
2023-11-09 08:03:00,2023,11,9,Thursday
2023-09-17 13:39:00,2023,9,17,Sunday
2024-02-23 10:07:00,2024,2,23,Friday
2023-05-30 05:42:00,2023,5,30,Tuesday
2023-05-30 10:24:00,2023,5,30,Tuesday
2024-01-29 19:53:00,2024,1,29,Monday
2023-07-18 01:52:00,2023,7,18,Tuesday
2023-08-06 03:24:00,2023,8,6,Sunday
2023-11-22 03:25:00,2023,11,22,Wednesday
2024-01-20 12:22:00,2024,1,20,Saturday
2024-01-01 06:09:00,2024,1,1,Monday
2024-01-05 20:28:00,2024,1,5,Friday
2023-12-07 21:32:00,2023,12,7,Thursday
2024-03-15 16:44:00,2024,3,15,Friday
2023-06-17 07:06:00,2023,6,17,Saturday
2023-08-24 12:54:00,2023,8,24,Thursday
2023-07-11 12:20:00,2023,7,11,Tuesday
2024-03-15 20:54:00,2024,3,15,Friday
2023-11-02 19:50:00,2023,11,2,Thursday
2023-05-14 23:14:00,2023,5,14,Sunday
2024-02-19 23:39:00,2024,2,19,Monday
2023-10-12 03:41:00,2023,10,12,Thursday
2023-10-29 15:27:00,2023,10,29,Sunday
2023-09-13 20:42:00,2023,9,13,Wednesday
2024-03-07 02:16:00,2024,3,7,Thursday
2023-10-16 08:12:00,2023,10,16,Monday
2024-01-04 18:51:00,2024,1,4,Thursday
2024-01-18 19:23:00,2024,1,18,Thursday
2023-09-19 01:13:00,2023,9,19,Tuesday
2024-02-08 22:55:00,2024,2,8,Thursday
2023-05-05 19:44:00,2023,5,5,Friday
2023-10-30 20:25:00,2023,10,30,Monday
2023-05-12 05:40:00,2023,5,12,Friday
2024-04-22 23:12:00,2024,4,22,Monday
2024-01-09 12:07:00,2024,1,9,Tuesday
2023-11-05 11:53:00,2023,11,5,Sunday
2023-09-15 00:32:00,2023,9,15,Friday
2023-07-12 16:30:00,2023,7,12,Wednesday
2023-10-21 23:40:00,2023,10,21,Saturday
2023-05-02 10:59:00,2023,5,2,Tuesday
2023-06-20 17:21:00,2023,6,20,Tuesday
2024-03-04 16:03:00,2024,3,4,Monday
2023-07-04 02:57:00,2023,7,4,Tuesday
2023-05-05 16:26:00,2023,5,5,Friday
2023-06-16 23:15:00,2023,6,16,Friday
2023-12-14 20:03:00,2023,12,14,Thursday
2023-09-26 17:18:00,2023,9,26,Tuesday
2023-08-02 16:00:00,2023,8,2,Wednesday
2023-08-31 05:49:00,2023,8,31,Thursday
2023-05-07 12:30:00,2023,5,7,Sunday
2023-05-24 19:44:00,2023,5,24,Wednesday
2023-08-11 19:49:00,2023,8,11,Friday
2023-12-10 23:34:00,2023,12,10,Sunday
2024-04-08 07:23:00,2024,4,8,Monday
2024-01-25 09:14:00,2024,1,25,Thursday
2023-11-25 08:19:00,2023,11,25,Saturday
2024-02-17 02:39:00,2024,2,17,Saturday
2023-11-17 18:58:00,2023,11,17,Friday
2023-08-19 06:13:00,2023,8,19,Saturday
2024-01-10 16:25:00,2024,1,10,Wednesday
2023-12-15 19:13:00,2023,12,15,Friday
2023-11-08 05:28:00,2023,11,8,Wednesday
2024-04-22 13:57:00,2024,4,22,Monday
2024-02-14 17:45:00,2024,2,14,Wednesday
2024-02-06 07:52:00,2024,2,6,Tuesday
2023-07-11 23:32:00,2023,7,11,Tuesday
2024-01-12 00:16:00,2024,1,12,Friday
2024-02-27 14:39:00,2024,2,27,Tuesday
2023-08-13 08:54:00,2023,8,13,Sunday
2023-12-08 17:04:00,2023,12,8,Friday
2023-12-19 20:02:00,2023,12,19,Tuesday
2023-11-06 20:19:00,2023,11,6,Monday
2024-01-08 20:11:00,2024,1,8,Monday
2024-04-12 10:15:00,2024,4,12,Friday
2023-10-25 20:38:00,2023,10,25,Wednesday
2023-05-11 21:28:00,2023,5,11,Thursday
2024-03-26 14:22:00,2024,3,26,Tuesday
2024-01-29 06:46:00,2024,1,29,Monday
2023-11-29 07:59:00,2023,11,29,Wednesday
2024-03-08 06:33:00,2024,3,8,Friday
2023-10-09 04:54:00,2023,10,9,Monday
2024-02-05 08:06:00,2024,2,5,Monday
2023-11-08 09:07:00,2023,11,8,Wednesday
2024-03-02 16:45:00,2024,3,2,Saturday
2024-01-30 21:23:00,2024,1,30,Tuesday
2023-12-27 16:42:00,2023,12,27,Wednesday
2023-12-03 01:06:00,2023,12,3,Sunday
2023-10-31 00:40:00,2023,10,31,Tuesday
2024-01-18 01:14:00,2024,1,18,Thursday
2023-10-29 18:10:00,2023,10,29,Sunday
2023-06-29 22:24:00,2023,6,29,Thursday
